Time,Load,PV,Wind
09:33:00,0.9787918845910685,0.43502757557988386,0.49484365035188127
09:34:00,0.9762630036208977,0.43897664010020504,0.5021043507516267
09:35:00,0.9885050864992241,0.44292570462052583,0.5077151878001548
09:36:00,0.9893097304442784,0.4468747691408469,0.5134621409782252
09:37:00,0.984194493936433,0.45082383366116807,0.5185651406124538
09:38:00,0.9915512385769296,0.45477289818148886,0.5222460630525421
09:39:00,0.9198804528995919,0.45872196270181,0.5257180066243563
09:40:00,0.9859187309615495,0.46267102722213116,0.5284582012963945
09:41:00,0.987125696879131,0.46662009174245195,0.5297145096517618
09:42:00,0.9843094430714409,0.47056915626277307,0.5295436366199494
09:43:00,0.9951721363296742,0.4745182207830942,0.5291377860963964
09:44:00,0.9848267141789758,0.47846728530341504,0.5281247905689584
09:45:00,0.9816081383987585,0.4824163498237362,0.5267313902455781
09:46:00,0.9878728662566812,0.4837664196201879,0.5249518133936788
09:47:00,0.9814931892637508,0.4851164894166394,0.5234418055783014
09:48:00,0.9778148169435026,0.4864665592130912,0.5213246015325395
09:49:00,0.9844243922064486,0.487816629009543,0.5207072396973953
09:50:00,0.9865509512040921,0.48916669880599434,0.5190600651463866
09:51:00,0.9872406460141386,0.49051676860244614,0.5182074441093578
09:52:00,0.9929881027645268,0.49186683839889794,0.5183314901391265
09:53:00,0.983677222828898,0.4932169081953493,0.5172033375260372
09:54:00,0.9892522558767745,0.4945669779918011,0.5154006416863247
09:55:00,0.9852290361515029,0.4959170477882529,0.5129266382491958
09:56:00,0.9818380366687739,0.49726711758470427,0.5091858243976576
09:57:00,0.9844818667739526,0.49861718738115607,0.5036929170886539
09:58:00,0.981378240128743,0.49996725717760787,0.4966280554829465
09:59:00,0.9774699695384792,0.5013173269740593,0.4892134276407381
10:00:00,0.9795390539686188,0.5026673967705111,0.4821458096448951
10:01:00,0.9773550204034713,0.5061402810509693,0.4757248827131067
10:02:00,0.9853439852865106,0.5096131653314275,0.46997905943752505
10:03:00,0.9832174262888671,0.5130860496118856,0.46388506333019863
10:04:00,0.9826426806138284,0.516558933892344,0.45775909183265756
10:05:00,0.9843669176389447,0.5200318181728022,0.451441402034366
10:06:00,0.9916087131444336,0.5235047024532603,0.44633163177218066
10:07:00,0.9883901373642162,0.5269775867337185,0.44243409661878624
10:08:00,0.9914362894419219,0.5304504710141767,0.4380298905626554
10:09:00,0.9879878153916892,0.533923355294635,0.4333203974178943
10:10:00,0.9892522558767745,0.5373962395750932,0.42867630265861484
10:11:00,0.9906891200643714,0.5408691238555513,0.4246267365312898
10:12:00,0.9826426806138284,0.5443420081360096,0.42059111069536886
10:13:00,0.9835622736938904,0.5478148924164679,0.416477354306221
10:14:00,0.9891947813092705,0.551287776696926,0.41168076359960154
10:15:00,0.9857463072590378,0.5547606609773842,0.40691844242573677
10:16:00,0.9859187309615495,0.5576207547567101,0.4007930067200689
10:17:00,0.9798264268061382,0.560480848536036,0.39393218073365915
10:18:00,0.9874705442841543,0.5633409423153618,0.3884629873732986
10:19:00,0.9810908672912236,0.5662010360946876,0.3823204284674478
10:20:00,0.983792171963906,0.5690611298740134,0.37607045695141805
10:21:00,0.9828725788838438,0.5719212236533392,0.37002579078116576
10:22:00,0.9857463072590378,0.5747813174326651,0.36583242578266806
10:23:00,0.9832174262888671,0.577641411211991,0.362382953212642
10:24:00,0.9859762055290534,0.5805015049913168,0.35995921359574284
10:25:00,0.9889074084717512,0.5833615987706426,0.3576047704588401
10:26:00,0.9951146617621702,0.5862216925499685,0.3551577318564274
10:27:00,0.9855738835565262,0.5890817863292943,0.3523228892979129
10:28:00,0.9778722915110063,0.5919418801086201,0.3496405543049142
10:29:00,0.9759181562158744,0.594801973887946,0.34752257885386384
10:30:00,0.9834473245588827,0.5976620676672718,0.3455705973889593
10:31:00,0.967526869360308,0.6055728092323932,0.3437795572370348
